SaleID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineTotal
SALE00840,ORD00348,PROD0007,3,821.1,0.0,2463.3
SALE00841,ORD00348,PROD0011,3,169.74,0.1,458.3
SALE00842,ORD00348,PROD0020,4,1082.31,0.1,3896.32
SALE00843,ORD00349,PROD0015,2,1428.18,0.0,2856.36
SALE00844,ORD00349,PROD0002,6,746.98,0.0,4481.88
SALE00845,ORD00350,PROD0025,1,587.47,0.0,587.47
SALE00846,ORD00350,PROD0024,6,683.28,0.0,4099.68
SALE00847,ORD00351,PROD0031,2,540.82,0.0,1081.64
SALE00848,ORD00351,PROD0020,1,1082.31,0.0,1082.31
SALE00849,ORD00352,PROD0010,4,521.27,0.05,1980.83
SALE00850,ORD00353,PROD0011,2,169.74,0.15,288.56
SALE00851,ORD00354,PROD0007,5,821.1,0.0,4105.5
SALE00852,ORD00354,PROD0018,5,678.68,0.05,3223.73
SALE00853,ORD00355,PROD0023,1,1000.54,0.05,950.51
SALE00854,ORD00355,PROD0022,5,1602.87,0.15,6812.2
SALE00855,ORD00356,PROD0009,2,1602.75,0.0,3205.5
SALE00856,ORD00357,PROD0007,5,821.1,0.0,4105.5
SALE00857,ORD00357,PROD0026,1,895.09,0.05,850.34
SALE00858,ORD00357,PROD0023,6,1000.54,0.0,6003.24
SALE00859,ORD00358,PROD0013,6,1307.82,0.0,7846.92
SALE00860,ORD00359,PROD0028,3,1307.92,0.15,3335.2
SALE00861,ORD00359,PROD0004,4,236.83,0.0,947.32
SALE00862,ORD00359,PROD0001,4,1466.86,0.1,5280.7
SALE00863,ORD00360,PROD0029,3,223.02,0.05,635.61
SALE00864,ORD00361,PROD0006,2,1338.44,0.1,2409.19
SALE00865,ORD00362,PROD0018,1,678.68,0.0,678.68
SALE00866,ORD00362,PROD0030,5,984.64,0.0,4923.2
SALE00867,ORD00362,PROD0023,3,1000.54,0.05,2851.54
SALE00868,ORD00362,PROD0001,4,1466.86,0.15,4987.32
SALE00869,ORD00363,PROD0001,6,1466.86,0.0,8801.16
SALE00870,ORD00363,PROD0012,3,965.33,0.15,2461.59
SALE00871,ORD00364,PROD0008,1,339.36,0.15,288.46
SALE00872,ORD00364,PROD0017,3,562.14,0.05,1602.1
SALE00873,ORD00364,PROD0009,1,1602.75,0.1,1442.48
SALE00874,ORD00365,PROD0008,4,339.36,0.15,1153.82
SALE00875,ORD00365,PROD0005,2,686.66,0.0,1373.32
SALE00876,ORD00365,PROD0011,6,169.74,0.05,967.52
SALE00877,ORD00366,PROD0014,5,158.83,0.0,794.15
SALE00878,ORD00366,PROD0008,4,339.36,0.0,1357.44
SALE00879,ORD00367,PROD0015,2,1428.18,0.15,2427.91
SALE00880,ORD00367,PROD0018,2,678.68,0.1,1221.62
SALE00881,ORD00367,PROD0005,5,686.66,0.15,2918.3
SALE00882,ORD00368,PROD0028,3,1307.92,0.15,3335.2
SALE00883,ORD00368,PROD0005,6,686.66,0.1,3707.96
SALE00884,ORD00369,PROD0014,2,158.83,0.15,270.01
SALE00885,ORD00369,PROD0030,5,984.64,0.0,4923.2
SALE00886,ORD00370,PROD0003,6,1220.01,0.0,7320.06
SALE00887,ORD00370,PROD0018,2,678.68,0.0,1357.36
SALE00888,ORD00370,PROD0031,2,540.82,0.15,919.39
SALE00889,ORD00371,PROD0025,3,587.47,0.05,1674.29
SALE00890,ORD00372,PROD0010,6,521.27,0.15,2658.48
SALE00891,ORD00372,PROD0015,3,1428.18,0.0,4284.54
SALE00892,ORD00372,PROD0024,2,683.28,0.0,1366.56
SALE00893,ORD00372,PROD0030,2,984.64,0.0,1969.28
SALE00894,ORD00373,PROD0025,5,587.47,0.1,2643.62
SALE00895,ORD00374,PROD0020,5,1082.31,0.0,5411.55
SALE00896,ORD00374,PROD0019,2,538.55,0.15,915.53
SALE00897,ORD00374,PROD0008,1,339.36,0.0,339.36
SALE00898,ORD00375,PROD0023,4,1000.54,0.0,4002.16
SALE00899,ORD00376,PROD0023,4,1000.54,0.05,3802.05
SALE00900,ORD00376,PROD0021,4,1362.12,0.0,5448.48
SALE00901,ORD00376,PROD0012,2,965.33,0.0,1930.66
SALE00902,ORD00376,PROD0006,2,1338.44,0.0,2676.88
SALE00903,ORD00377,PROD0025,4,587.47,0.0,2349.88
SALE00904,ORD00377,PROD0001,6,1466.86,0.15,7480.99
SALE00905,ORD00377,PROD0030,2,984.64,0.0,1969.28
SALE00906,ORD00377,PROD0009,1,1602.75,0.0,1602.75
SALE00907,ORD00378,PROD0028,3,1307.92,0.05,3727.57
SALE00908,ORD00378,PROD0020,2,1082.31,0.05,2056.39
SALE00909,ORD00378,PROD0016,4,935.43,0.0,3741.72
SALE00910,ORD00378,PROD0023,5,1000.54,0.15,4252.3
SALE00911,ORD00379,PROD0024,6,683.28,0.1,3689.71
SALE00912,ORD00379,PROD0011,5,169.74,0.1,763.83
SALE00913,ORD00379,PROD0013,5,1307.82,0.15,5558.24
SALE00914,ORD00379,PROD0020,6,1082.31,0.0,6493.86
SALE00915,ORD00380,PROD0015,4,1428.18,0.0,5712.72
SALE00916,ORD00381,PROD0017,4,562.14,0.15,1911.28
SALE00917,ORD00381,PROD0018,1,678.68,0.1,610.81
SALE00918,ORD00382,PROD0017,1,562.14,0.0,562.14
SALE00919,ORD00382,PROD0025,3,587.47,0.05,1674.29
SALE00920,ORD00382,PROD0021,4,1362.12,0.0,5448.48
SALE00921,ORD00382,PROD0031,3,540.82,0.05,1541.34
SALE00922,ORD00383,PROD0014,5,158.83,0.0,794.15
SALE00923,ORD00383,PROD0010,6,521.27,0.1,2814.86
SALE00924,ORD00384,PROD0015,6,1428.18,0.05,8140.63
SALE00925,ORD00384,PROD0027,1,1058.72,0.15,899.91
SALE00926,ORD00385,PROD0006,5,1338.44,0.15,5688.37
SALE00927,ORD00386,PROD0013,3,1307.82,0.05,3727.29
SALE00928,ORD00386,PROD0014,1,158.83,0.0,158.83
SALE00929,ORD00387,PROD0019,4,538.55,0.0,2154.2
SALE00930,ORD00387,PROD0029,3,223.02,0.0,669.06
SALE00931,ORD00387,PROD0023,6,1000.54,0.15,5102.75
SALE00932,ORD00387,PROD0007,6,821.1,0.0,4926.6
SALE00933,ORD00388,PROD0003,1,1220.01,0.15,1037.01
SALE00934,ORD00389,PROD0021,6,1362.12,0.05,7764.08
SALE00935,ORD00389,PROD0012,6,965.33,0.1,5212.78
SALE00936,ORD00389,PROD0003,5,1220.01,0.0,6100.05
SALE00937,ORD00389,PROD0017,4,562.14,0.1,2023.7
SALE00938,ORD00390,PROD0002,3,746.98,0.1,2016.85
SALE00939,ORD00390,PROD0025,6,587.47,0.0,3524.82
SALE00940,ORD00390,PROD0006,2,1338.44,0.0,2676.88
SALE00941,ORD00390,PROD0030,2,984.64,0.15,1673.89
SALE00942,ORD00391,PROD0014,3,158.83,0.0,476.49
SALE00943,ORD00392,PROD0010,2,521.27,0.0,1042.54
SALE00944,ORD00392,PROD0021,1,1362.12,0.1,1225.91
SALE00945,ORD00392,PROD0006,3,1338.44,0.0,4015.32
SALE00946,ORD00392,PROD0004,4,236.83,0.05,899.95
SALE00947,ORD00393,PROD0018,4,678.68,0.0,2714.72
SALE00948,ORD00393,PROD0026,2,895.09,0.1,1611.16
SALE00949,ORD00393,PROD0001,6,1466.86,0.05,8361.1
SALE00950,ORD00393,PROD0020,4,1082.31,0.05,4112.78
SALE00951,ORD00394,PROD0003,5,1220.01,0.0,6100.05
SALE00952,ORD00394,PROD0020,5,1082.31,0.15,4599.82
SALE00953,ORD00394,PROD0001,5,1466.86,0.0,7334.3
SALE00954,ORD00394,PROD0008,1,339.36,0.0,339.36
SALE00955,ORD00395,PROD0002,3,746.98,0.0,2240.94
SALE00956,ORD00395,PROD0021,2,1362.12,0.0,2724.24
SALE00957,ORD00396,PROD0011,1,169.74,0.0,169.74
SALE00958,ORD00396,PROD0030,4,984.64,0.0,3938.56
SALE00959,ORD00396,PROD0003,2,1220.01,0.15,2074.02
SALE00960,ORD00397,PROD0020,6,1082.31,0.1,5844.47
SALE00961,ORD00397,PROD0022,5,1602.87,0.1,7212.92
SALE00962,ORD00397,PROD0023,2,1000.54,0.05,1901.03
SALE00963,ORD00398,PROD0030,3,984.64,0.0,2953.92
SALE00964,ORD00398,PROD0002,3,746.98,0.05,2128.89
SALE00965,ORD00398,PROD0003,1,1220.01,0.05,1159.01
SALE00966,ORD00399,PROD0010,4,521.27,0.0,2085.08
SALE00967,ORD00400,PROD0023,3,1000.54,0.0,3001.62
SALE00968,ORD00401,PROD0017,1,562.14,0.0,562.14
SALE00969,ORD00401,PROD0007,5,821.1,0.15,3489.68
SALE00970,ORD00401,PROD0023,6,1000.54,0.1,5402.92
SALE00971,ORD00401,PROD0020,1,1082.31,0.05,1028.19
SALE00972,ORD00402,PROD0014,3,158.83,0.0,476.49
SALE00973,ORD00402,PROD0020,5,1082.31,0.1,4870.39
SALE00974,ORD00402,PROD0028,5,1307.92,0.0,6539.6
SALE00975,ORD00403,PROD0020,4,1082.31,0.1,3896.32
SALE00976,ORD00403,PROD0019,6,538.55,0.15,2746.6
SALE00977,ORD00404,PROD0016,5,935.43,0.0,4677.15
SALE00978,ORD00404,PROD0026,6,895.09,0.0,5370.54
SALE00979,ORD00404,PROD0006,2,1338.44,0.0,2676.88
SALE00980,ORD00404,PROD0029,1,223.02,0.0,223.02
SALE00981,ORD00405,PROD0021,2,1362.12,0.1,2451.82
SALE00982,ORD00405,PROD0026,4,895.09,0.05,3401.34
SALE00983,ORD00405,PROD0004,1,236.83,0.0,236.83
SALE00984,ORD00405,PROD0024,3,683.28,0.1,1844.86
SALE00985,ORD00406,PROD0001,2,1466.86,0.15,2493.66
SALE00986,ORD00406,PROD0021,3,1362.12,0.0,4086.36
SALE00987,ORD00407,PROD0010,3,521.27,0.1,1407.43
SALE00988,ORD00408,PROD0025,6,587.47,0.0,3524.82
SALE00989,ORD00408,PROD0001,3,1466.86,0.05,4180.55
SALE00990,ORD00408,PROD0004,6,236.83,0.1,1278.88
SALE00991,ORD00409,PROD0027,2,1058.72,0.0,2117.44
SALE00992,ORD00410,PROD0027,6,1058.72,0.05,6034.7
SALE00993,ORD00410,PROD0011,4,169.74,0.0,678.96
SALE00994,ORD00410,PROD0030,6,984.64,0.0,5907.84
SALE00995,ORD00411,PROD0005,5,686.66,0.0,3433.3
SALE00996,ORD00411,PROD0021,4,1362.12,0.05,5176.06
SALE00997,ORD00411,PROD0015,6,1428.18,0.0,8569.08
SALE00998,ORD00411,PROD0029,5,223.02,0.0,1115.1
SALE00999,ORD00412,PROD0018,5,678.68,0.15,2884.39
SALE01000,ORD00412,PROD0001,3,1466.86,0.0,4400.58
SALE01001,ORD00412,PROD0007,1,821.1,0.0,821.1
SALE01002,ORD00413,PROD0027,4,1058.72,0.15,3599.65
SALE01003,ORD00413,PROD0001,5,1466.86,0.0,7334.3
SALE01004,ORD00413,PROD0011,5,169.74,0.1,763.83
SALE01005,ORD00414,PROD0006,3,1338.44,0.15,3413.02
SALE01006,ORD00414,PROD0020,3,1082.31,0.15,2759.89
SALE01007,ORD00414,PROD0004,1,236.83,0.0,236.83
SALE01008,ORD00414,PROD0028,4,1307.92,0.0,5231.68
SALE01009,ORD00415,PROD0029,3,223.02,0.0,669.06
SALE01010,ORD00415,PROD0008,5,339.36,0.0,1696.8
SALE01011,ORD00415,PROD0012,2,965.33,0.0,1930.66
SALE01012,ORD00415,PROD0015,3,1428.18,0.0,4284.54
SALE01013,ORD00416,PROD0030,4,984.64,0.1,3544.7
SALE01014,ORD00416,PROD0003,1,1220.01,0.05,1159.01
SALE01015,ORD00417,PROD0007,4,821.1,0.15,2791.74
SALE01016,ORD00417,PROD0011,5,169.74,0.0,848.7
SALE01017,ORD00418,PROD0005,1,686.66,0.1,617.99
SALE01018,ORD00418,PROD0025,6,587.47,0.0,3524.82
SALE01019,ORD00418,PROD0028,2,1307.92,0.15,2223.46
SALE01020,ORD00419,PROD0015,4,1428.18,0.15,4855.81
SALE01021,ORD00420,PROD0001,3,1466.86,0.0,4400.58
SALE01022,ORD00421,PROD0011,4,169.74,0.0,678.96
SALE01023,ORD00422,PROD0017,6,562.14,0.15,2866.91
SALE01024,ORD00423,PROD0001,3,1466.86,0.15,3740.49
SALE01025,ORD00423,PROD0019,2,538.55,0.0,1077.1
SALE01026,ORD00423,PROD0025,2,587.47,0.0,1174.94
SALE01027,ORD00424,PROD0009,4,1602.75,0.15,5449.35
SALE01028,ORD00424,PROD0018,1,678.68,0.0,678.68
SALE01029,ORD00424,PROD0011,2,169.74,0.0,339.48
SALE01030,ORD00425,PROD0004,5,236.83,0.1,1065.74
SALE01031,ORD00425,PROD0001,5,1466.86,0.0,7334.3
SALE01032,ORD00425,PROD0031,2,540.82,0.1,973.48
SALE01033,ORD00426,PROD0018,2,678.68,0.15,1153.76
SALE01034,ORD00426,PROD0011,3,169.74,0.1,458.3
SALE01035,ORD00426,PROD0009,2,1602.75,0.0,3205.5
SALE01036,ORD00427,PROD0010,5,521.27,0.0,2606.35
SALE01037,ORD00428,PROD0002,6,746.98,0.0,4481.88
SALE01038,ORD00428,PROD0005,1,686.66,0.05,652.33
SALE01039,ORD00428,PROD0001,1,1466.86,0.0,1466.86
SALE01040,ORD00428,PROD0016,4,935.43,0.05,3554.63
SALE01041,ORD00429,PROD0023,5,1000.54,0.15,4252.3
SALE01042,ORD00429,PROD0020,6,1082.31,0.15,5519.78
SALE01043,ORD00430,PROD0020,2,1082.31,0.15,1839.93
SALE01044,ORD00430,PROD0012,6,965.33,0.1,5212.78
SALE01045,ORD00430,PROD0010,1,521.27,0.05,495.21
SALE01046,ORD00430,PROD0011,5,169.74,0.0,848.7
SALE01047,ORD00431,PROD0027,6,1058.72,0.05,6034.7
SALE01048,ORD00432,PROD0015,3,1428.18,0.15,3641.86
SALE01049,ORD00433,PROD0016,5,935.43,0.0,4677.15
SALE01050,ORD00433,PROD0008,3,339.36,0.05,967.18
SALE01051,ORD00433,PROD0031,2,540.82,0.15,919.39
SALE01052,ORD00433,PROD0005,6,686.66,0.0,4119.96
SALE01053,ORD00434,PROD0015,1,1428.18,0.05,1356.77
SALE01054,ORD00434,PROD0016,1,935.43,0.0,935.43
SALE01055,ORD00434,PROD0001,4,1466.86,0.05,5574.07
SALE01056,ORD00435,PROD0010,3,521.27,0.1,1407.43
SALE01057,ORD00435,PROD0025,5,587.47,0.0,2937.35
SALE01058,ORD00436,PROD0013,6,1307.82,0.0,7846.92
SALE01059,ORD00437,PROD0018,3,678.68,0.1,1832.44
SALE01060,ORD00437,PROD0021,4,1362.12,0.05,5176.06
SALE01061,ORD00437,PROD0003,5,1220.01,0.05,5795.05
SALE01062,ORD00438,PROD0020,5,1082.31,0.0,5411.55
SALE01063,ORD00438,PROD0008,4,339.36,0.05,1289.57
SALE01064,ORD00439,PROD0011,2,169.74,0.15,288.56
SALE01065,ORD00440,PROD0026,5,895.09,0.15,3804.13
SALE01066,ORD00440,PROD0014,2,158.83,0.0,317.66
SALE01067,ORD00440,PROD0019,6,538.55,0.15,2746.6
SALE01068,ORD00440,PROD0011,1,169.74,0.15,144.28
SALE01069,ORD00441,PROD0004,3,236.83,0.1,639.44
SALE01070,ORD00441,PROD0019,1,538.55,0.05,511.62
SALE01071,ORD00441,PROD0020,2,1082.31,0.0,2164.62
SALE01072,ORD00441,PROD0015,4,1428.18,0.0,5712.72
SALE01073,ORD00442,PROD0022,5,1602.87,0.05,7613.63
SALE01074,ORD00443,PROD0016,1,935.43,0.0,935.43
SALE01075,ORD00443,PROD0021,2,1362.12,0.0,2724.24
SALE01076,ORD00443,PROD0022,5,1602.87,0.15,6812.2
SALE01077,ORD00444,PROD0025,2,587.47,0.15,998.7
SALE01078,ORD00445,PROD0015,3,1428.18,0.05,4070.31
SALE01079,ORD00445,PROD0018,5,678.68,0.1,3054.06
SALE01080,ORD00446,PROD0007,3,821.1,0.1,2216.97
SALE01081,ORD00446,PROD0022,6,1602.87,0.0,9617.22
SALE01082,ORD00446,PROD0029,4,223.02,0.15,758.27
SALE01083,ORD00446,PROD0011,3,169.74,0.0,509.22
SALE01084,ORD00447,PROD0020,5,1082.31,0.05,5140.97
SALE01085,ORD00448,PROD0028,1,1307.92,0.0,1307.92
SALE01086,ORD00448,PROD0010,5,521.27,0.0,2606.35
SALE01087,ORD00449,PROD0023,5,1000.54,0.0,5002.7
SALE01088,ORD00450,PROD0028,3,1307.92,0.0,3923.76
SALE01089,ORD00451,PROD0014,5,158.83,0.05,754.44
SALE01090,ORD00451,PROD0023,6,1000.54,0.0,6003.24
SALE01091,ORD00452,PROD0013,6,1307.82,0.0,7846.92
SALE01092,ORD00452,PROD0014,4,158.83,0.0,635.32
SALE01093,ORD00452,PROD0018,2,678.68,0.1,1221.62
SALE01094,ORD00452,PROD0007,4,821.1,0.0,3284.4
SALE01095,ORD00453,PROD0005,2,686.66,0.0,1373.32
SALE01096,ORD00453,PROD0010,1,521.27,0.0,521.27
SALE01097,ORD00453,PROD0028,6,1307.92,0.0,7847.52
SALE01098,ORD00453,PROD0022,2,1602.87,0.15,2724.88
SALE01099,ORD00454,PROD0022,2,1602.87,0.15,2724.88
SALE01100,ORD00454,PROD0014,4,158.83,0.05,603.55
SALE01101,ORD00454,PROD0005,6,686.66,0.1,3707.96
SALE01102,ORD00454,PROD0003,4,1220.01,0.1,4392.04
SALE01103,ORD00455,PROD0015,4,1428.18,0.1,5141.45
SALE01104,ORD00455,PROD0017,4,562.14,0.05,2136.13
SALE01105,ORD00456,PROD0008,5,339.36,0.0,1696.8
SALE01106,ORD00456,PROD0006,5,1338.44,0.05,6357.59
SALE01107,ORD00456,PROD0014,6,158.83,0.0,952.98
SALE01108,ORD00457,PROD0014,5,158.83,0.0,794.15
SALE01109,ORD00457,PROD0030,1,984.64,0.0,984.64
SALE01110,ORD00457,PROD0018,5,678.68,0.05,3223.73
SALE01111,ORD00458,PROD0004,6,236.83,0.0,1420.98
SALE01112,ORD00458,PROD0019,2,538.55,0.15,915.53
SALE01113,ORD00458,PROD0016,6,935.43,0.1,5051.32
SALE01114,ORD00459,PROD0015,5,1428.18,0.1,6426.81
SALE01115,ORD00459,PROD0017,1,562.14,0.0,562.14
SALE01116,ORD00459,PROD0003,4,1220.01,0.15,4148.03
SALE01117,ORD00460,PROD0022,6,1602.87,0.1,8655.5
SALE01118,ORD00461,PROD0020,3,1082.31,0.1,2922.24
SALE01119,ORD00461,PROD0002,1,746.98,0.05,709.63
SALE01120,ORD00461,PROD0029,4,223.02,0.1,802.87
SALE01121,ORD00462,PROD0019,3,538.55,0.0,1615.65
SALE01122,ORD00462,PROD0024,3,683.28,0.0,2049.84
SALE01123,ORD00462,PROD0011,1,169.74,0.15,144.28
SALE01124,ORD00462,PROD0014,5,158.83,0.15,675.03
SALE01125,ORD00463,PROD0024,3,683.28,0.0,2049.84
SALE01126,ORD00463,PROD0026,6,895.09,0.05,5102.01
SALE01127,ORD00463,PROD0019,5,538.55,0.0,2692.75
SALE01128,ORD00464,PROD0022,3,1602.87,0.15,4087.32
SALE01129,ORD00465,PROD0010,4,521.27,0.0,2085.08
SALE01130,ORD00466,PROD0017,3,562.14,0.0,1686.42
SALE01131,ORD00466,PROD0003,2,1220.01,0.1,2196.02
SALE01132,ORD00467,PROD0009,6,1602.75,0.0,9616.5
SALE01133,ORD00467,PROD0028,5,1307.92,0.0,6539.6
SALE01134,ORD00467,PROD0001,5,1466.86,0.15,6234.15
SALE01135,ORD00468,PROD0022,3,1602.87,0.0,4808.61
SALE01136,ORD00468,PROD0015,3,1428.18,0.15,3641.86
SALE01137,ORD00469,PROD0016,5,935.43,0.0,4677.15
SALE01138,ORD00469,PROD0006,3,1338.44,0.0,4015.32
SALE01139,ORD00470,PROD0020,2,1082.31,0.05,2056.39
SALE01140,ORD00470,PROD0030,4,984.64,0.05,3741.63
SALE01141,ORD00471,PROD0022,6,1602.87,0.15,8174.64
SALE01142,ORD00471,PROD0015,2,1428.18,0.0,2856.36
SALE01143,ORD00472,PROD0002,1,746.98,0.0,746.98
SALE01144,ORD00472,PROD0021,2,1362.12,0.05,2588.03
SALE01145,ORD00472,PROD0009,4,1602.75,0.05,6090.45
SALE01146,ORD00473,PROD0016,5,935.43,0.0,4677.15
SALE01147,ORD00473,PROD0024,4,683.28,0.15,2323.15
SALE01148,ORD00473,PROD0031,6,540.82,0.05,3082.67
SALE01149,ORD00474,PROD0009,4,1602.75,0.0,6411.0
SALE01150,ORD00474,PROD0005,3,686.66,0.05,1956.98
SALE01151,ORD00474,PROD0017,4,562.14,0.15,1911.28
SALE01152,ORD00474,PROD0028,3,1307.92,0.1,3531.38
SALE01153,ORD00475,PROD0004,5,236.83,0.15,1006.53
SALE01154,ORD00476,PROD0031,5,540.82,0.15,2298.48
SALE01155,ORD00476,PROD0028,3,1307.92,0.0,3923.76
SALE01156,ORD00476,PROD0014,3,158.83,0.0,476.49
SALE01157,ORD00477,PROD0009,6,1602.75,0.1,8654.85
SALE01158,ORD00478,PROD0015,2,1428.18,0.15,2427.91
SALE01159,ORD00478,PROD0025,6,587.47,0.1,3172.34
SALE01160,ORD00478,PROD0022,2,1602.87,0.1,2885.17
SALE01161,ORD00478,PROD0024,3,683.28,0.15,1742.36
SALE01162,ORD00479,PROD0011,1,169.74,0.15,144.28
SALE01163,ORD00479,PROD0018,1,678.68,0.0,678.68
SALE01164,ORD00480,PROD0014,1,158.83,0.1,142.95
SALE01165,ORD00481,PROD0022,4,1602.87,0.0,6411.48
SALE01166,ORD00482,PROD0024,3,683.28,0.0,2049.84
SALE01167,ORD00482,PROD0010,1,521.27,0.0,521.27
SALE01168,ORD00483,PROD0002,5,746.98,0.15,3174.66
SALE01169,ORD00484,PROD0031,6,540.82,0.0,3244.92
SALE01170,ORD00484,PROD0020,6,1082.31,0.0,6493.86
SALE01171,ORD00485,PROD0028,5,1307.92,0.0,6539.6
SALE01172,ORD00486,PROD0022,5,1602.87,0.0,8014.35
SALE01173,ORD00486,PROD0025,1,587.47,0.15,499.35
SALE01174,ORD00486,PROD0029,2,223.02,0.0,446.04
SALE01175,ORD00486,PROD0021,3,1362.12,0.05,3882.04
SALE01176,ORD00487,PROD0021,4,1362.12,0.0,5448.48
SALE01177,ORD00488,PROD0023,3,1000.54,0.0,3001.62
SALE01178,ORD00488,PROD0029,2,223.02,0.0,446.04
SALE01179,ORD00488,PROD0022,3,1602.87,0.0,4808.61
SALE01180,ORD00488,PROD0025,4,587.47,0.05,2232.39
SALE01181,ORD00489,PROD0002,3,746.98,0.0,2240.94
SALE01182,ORD00489,PROD0009,4,1602.75,0.0,6411.0
SALE01183,ORD00489,PROD0031,4,540.82,0.0,2163.28
SALE01184,ORD00490,PROD0006,2,1338.44,0.1,2409.19
SALE01185,ORD00490,PROD0021,4,1362.12,0.0,5448.48
SALE01186,ORD00490,PROD0016,5,935.43,0.15,3975.58
SALE01187,ORD00490,PROD0004,1,236.83,0.05,224.99
SALE01188,ORD00491,PROD0004,1,236.83,0.1,213.15
SALE01189,ORD00491,PROD0002,6,746.98,0.0,4481.88
SALE01190,ORD00491,PROD0003,4,1220.01,0.0,4880.04
SALE01191,ORD00492,PROD0005,1,686.66,0.15,583.66
SALE01192,ORD00492,PROD0021,4,1362.12,0.0,5448.48
SALE01193,ORD00492,PROD0001,2,1466.86,0.15,2493.66
SALE01194,ORD00492,PROD0030,3,984.64,0.05,2806.22
SALE01195,ORD00493,PROD0017,6,562.14,0.05,3204.2
SALE01196,ORD00494,PROD0014,1,158.83,0.1,142.95
SALE01197,ORD00494,PROD0013,2,1307.82,0.0,2615.64
SALE01198,ORD00494,PROD0028,4,1307.92,0.15,4446.93
SALE01199,ORD00494,PROD0024,4,683.28,0.0,2733.12
SALE01200,ORD00495,PROD0011,4,169.74,0.0,678.96
SALE01201,ORD00495,PROD0022,6,1602.87,0.15,8174.64
SALE01202,ORD00495,PROD0010,1,521.27,0.0,521.27
SALE01203,ORD00496,PROD0003,3,1220.01,0.15,3111.03
SALE01204,ORD00496,PROD0027,2,1058.72,0.0,2117.44
SALE01205,ORD00496,PROD0015,5,1428.18,0.0,7140.9
SALE01206,ORD00497,PROD0022,4,1602.87,0.0,6411.48
SALE01207,ORD00497,PROD0007,6,821.1,0.15,4187.61
SALE01208,ORD00497,PROD0010,3,521.27,0.05,1485.62
SALE01209,ORD00497,PROD0023,1,1000.54,0.15,850.46
SALE01210,ORD00498,PROD0024,2,683.28,0.0,1366.56
SALE01211,ORD00498,PROD0007,6,821.1,0.1,4433.94
SALE01212,ORD00498,PROD0005,2,686.66,0.05,1304.65
SALE01213,ORD00498,PROD0002,4,746.98,0.0,2987.92
SALE01214,ORD00499,PROD0016,4,935.43,0.0,3741.72
SALE01215,ORD00499,PROD0018,1,678.68,0.0,678.68
SALE01216,ORD00499,PROD0031,1,540.82,0.0,540.82
SALE01217,ORD00500,PROD0013,1,1307.82,0.0,1307.82
